"year","response","response_label","SampleNo","Amaranthus_retroflexus","Arenaria_serpyllifolia_agg.","Bellis_perennis","Brassica_napus","Bromus_hordeaceus","Capsella_bursa.pastoris","Cerastium_fontanum","Cerastium_glomeratum","Cerastium_holosteoides","Chenopodium_album","Cichorium_intybus","Cirsium_arvense","Convolvulus_arvensis","Crepis_capillaris","Dactylis_glomerata","Digitaria_sanguinalis","Echinocloa_crus.gali","Elymus_repens","Eragrostis_minor","Erigeron_canadensis","Erodium_spec.","Euphorbia_peplus","Festuca_arundinacea","Festuca_rubra","Galinsoga_parviflora","Geranium_molle","Geranium_pusillum","Hordeum_murinum","Hypericum_perforatum","Hypochaeris_radicata","Lamium_purpurea","Lolium_multiflorum_agg.","Lolium_perenne","Lotus_corniculatus","Matricaria_discoidea","Medicargo_x_varia","Persicaria_laxiflora","Phleum_pratense","Plantago_intermedia","Plantago_lanceolata","Poa_trivialis","Polygonum_aviculare","Portulaca_oleracea","Rumex_chrispus","Rumex_obtursifolia","Rumex_thyrsiflorus","Scorzoneroides_autumnalis","Silene_latifolia","Sonchus_oleraceus","Spergula_arvensis","Stellaria_media","Taraxacum_sec._ruderalia","Trifolium_hybridum","Trifolium_pratense","Trifolium_repens","Vicia_villosa","grass_sum","herb_sum","legume_sum","all_abundance","grass_prop","herb_prop","legume_prop","time","W","N","D","HM","MP","S","A","I","AF","SF","Lv","remark","richness_all","diversity_all","diversity_grass","diversity_herb","diversity_legume","shannon_all","evenness_all","simpson_all","shannon_grass","evenness_grass","simpson_grass","shannon_herb","evenness_herb","simpson_herb","shannon_legume","evenness_legume","simpson_legume","biomass","year.1",".__rowid","E1","E2","E3","E_RF"
"2025","shannon_all","Shannon diversity",96,0,0,0,0,0,0,5,0,0,0,5,0,0,0,50,0,0,0,0,1,0,0,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,11,1,118,0.898305084745763,0.0932203389830508,0.00847457627118644,"4",0,0,0,0,0,0,0,0,0,1,1,"1",9,0.692760700948003,0.623887504449982,0.578512396694215,0,1.4628562511401,0.665774571351999,0.692760700948003,1.13297334950758,0.703955921974076,0.623887504449982,0.934769897858279,0.850864228900568,0.578512396694215,0,NA,0,248.7,"2025",206,-0.0554733269204866,-0.0261239610390495,-0.0407486741400071,-0.0261239610390495
"2025","shannon_all","Shannon diversity",98,0,0,0,0,0,0,0,0,0,0,1,0,0,1,50,0,0,0,0,5,0,0,30,0,0,0,0,0,20,0,0,0,5,0,0,0,0,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,33,0,123,0.731707317073171,0.268292682926829,0,"4",0,0,0,0,1,0,0,0,0,0,1,"1",10,0.742018639698592,0.574074074074074,0.584022038567493,NA,1.6435626038193,0.713790169501261,0.742018639698592,1.01390466093457,0.731377613132252,0.574074074074074,1.19320378584767,0.665939712522762,0.584022038567493,NA,NA,NA,234.6,"2025",207,0.00583864579309802,0.0179184282242522,0.0173611840986844,0.0179184282242522
"2025","shannon_all","Shannon diversity",103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,125,21,1,147,0.850340136054422,0.142857142857143,0.00680272108843537,"4",0,1,0,0,0,0,0,0,0,0,1,"1",7,0.730343838215558,0.6528,0.090702947845805,0,1.45928441639,0.749923842628828,0.730343838215558,1.15500065269378,0.833156856932417,0.6528,0.191444081957717,0.276195427647939,0.090702947845805,0,NA,0,468,"2025",208,-0.148330745510745,-0.138858436924622,-0.154221552035886,-0.138858436924622
"2025","shannon_all","Shannon diversity",105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,20,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,106,20,10,136,0.779411764705882,0.147058823529412,0.0735294117647059,"4",0,0,0,0,0,0,1,0,0,0,1,"1",6,0.701232698961938,0.552687789248843,0,0,1.36714027907425,0.763015517737575,0.701232698961938,0.896934470480132,0.647001456282028,0.552687789248843,0,NA,0,0,NA,0,296.1,"2025",209,-0.144287579734363,-0.144362733711637,-0.124890759550819,-0.144362733711637
"2025","shannon_all","Shannon diversity",108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,106,12,0,118,0.898305084745763,0.101694915254237,0,"4",0,0,0,0,0,1,0,0,0,0,1,"1",7,0.574260270037346,0.481488074047704,0.291666666666667,NA,1.12234878645354,0.576773180919175,0.574260270037346,0.819309113399895,0.591006597428581,0.481488074047704,0.566085738959629,0.515273445235094,0.291666666666667,NA,NA,NA,374.5,"2025",210,0.042754438744875,0.0492890400826363,0.0820674035272343,0.0492890400826363
"2025","shannon_all","Shannon diversity",109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,95,3,0,98,0.969387755102041,0.0306122448979592,0,"4",0,0,0,0,0,0,0,0,0,1,1,"1",6,0.445231153685964,0.409972299168975,0.666666666666667,NA,0.8568399074797,0.478211457617608,0.445231153685964,0.708018976056273,0.644466645202587,0.409972299168975,1.09861228866811,1,0.666666666666667,NA,NA,NA,303.2,"2025",211,-0.0554733269204866,-0.0261239610390495,-0.0407486741400071,-0.0261239610390495
"2025","shannon_all","Shannon diversity",110,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,0,0,0,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,61,6,1,68,0.897058823529412,0.0882352941176471,0.0147058823529412,"4",0,0,1,0,0,0,0,0,0,0,1,"1",10,0.608996539792388,0.515990325181403,0.833333333333333,0,1.21845119194479,0.529166629130064,0.608996539792388,0.765433816636765,0.696727885289477,0.515990325181403,1.79175946922805,1,0.833333333333333,0,NA,0,177.8,"2025",212,0.127183961859399,0.0995797243925916,0.0997231050778627,0.0995797243925916
"2025","shannon_all","Shannon diversity",111,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0,0,0,0,5,0,0,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,5,0,0,0,0,1,5,0,0,0,0,110,27,0,137,0.802919708029197,0.197080291970803,0,"4",0,0,0,0,0,0,1,0,0,0,1,"1",10,0.710853002291012,0.56198347107438,0.825788751714678,NA,1.58802727153122,0.689671481137884,0.710853002291012,0.916464885539471,0.834202288644101,0.56198347107438,1.8056165767135,0.927903365728409,0.825788751714678,NA,NA,NA,213.7,"2025",213,-0.144287579734363,-0.144362733711637,-0.124890759550819,-0.144362733711637
"2025","shannon_all","Shannon diversity",113,0,0,0,0,0,0,0,0,0,0,5,0,0,5,70,0,0,0,1,5,0,0,20,0,0,0,0,0,5,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,116,25,5,146,0.794520547945205,0.171232876712329,0.0342465753424658,"4",0,0,0,1,0,0,0,0,0,0,1,"1",11,0.724338525051604,0.574464922711058,0.8,0,1.74008412293568,0.725671443067227,0.724338525051604,1.08745960965994,0.67567664540428,0.574464922711058,1.6094379124341,1,0.8,0,NA,0,229.6,"2025",214,0.0540777518775667,0.0436076575494473,0.0640674488518083,0.0436076575494473
"2025","shannon_all","Shannon diversity",117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,105,15,1,121,0.867768595041322,0.12396694214876,0.00826446280991736,"4",0,0,0,1,0,0,0,0,0,0,1,"1",8,0.542312683559866,0.403628117913832,0.444444444444444,0,1.25196748045233,0.602069091800943,0.542312683559866,0.866059870249309,0.53811325280606,0.403628117913832,0.636514168294813,0.91829583405449,0.444444444444444,0,NA,0,288.9,"2025",215,0.0540777518775667,0.0436076575494473,0.0640674488518083,0.0436076575494473
"2025","shannon_all","Shannon diversity",119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,101,0.99009900990099,0.0099009900990099,0,"4",0,0,0,0,0,1,0,0,0,0,1,"1",4,0.588177629644153,0.58,0,NA,0.989554384505564,0.713812601608054,0.588177629644153,0.943348392329039,0.858672711073255,0.58,0,NA,0,NA,NA,NA,278.6,"2025",216,0.042754438744875,0.0492890400826363,0.0820674035272343,0.0492890400826363
"2025","shannon_all","Shannon diversity",120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,80,1,0,0,"4",0,0,0,0,1,0,0,0,0,0,1,"1",2,0.5,0.5,NA,NA,0.693147180559945,1,0.5,0.693147180559945,1,0.5,NA,NA,NA,NA,NA,NA,280.6,"2025",217,0.00583864579309802,0.0179184282242522,0.0173611840986844,0.0179184282242522
"2025","shannon_all","Shannon diversity",122,0,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,40,0,0,10,0,0,0,0,0,5,1,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,0,1,0,0,5,0,0,111,31,5,147,0.755102040816326,0.210884353741497,0.0340136054421769,"4",0,0,0,1,0,0,0,0,0,0,1,"1",11,0.744226942477671,0.573817060303547,0.738813735691987,0,1.7285040046793,0.720842158657796,0.744226942477671,1.02205064255355,0.635035769107622,0.573817060303547,1.42927491467154,0.888058435575134,0.738813735691987,0,NA,0,372.5,"2025",218,0.0540777518775667,0.0436076575494473,0.0640674488518083,0.0436076575494473
"2025","shannon_all","Shannon diversity",123,0,0,0,0,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,5,1,0,1,0,0,1,0,0,0,0,0,5,0,1,0,0,77,18,1,96,0.802083333333333,0.1875,0.0104166666666667,"4",0,0,1,0,0,0,0,0,0,0,1,"1",12,0.673828125,0.506324843987182,0.759259259259259,0,1.56742575405982,0.63077852610421,0.673828125,0.920909508806182,0.572193249389414,0.506324843987182,1.54917349753441,0.864610191345519,0.759259259259259,0,NA,0,311.1,"2025",219,0.127183961859399,0.0995797243925916,0.0997231050778627,0.0995797243925916
"2025","shannon_all","Shannon diversity",127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0,0,5,0,0,5,1,0,0,0,0,10,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,5,0,0,116,12,5,133,0.87218045112782,0.0902255639097744,0.037593984962406,"4",0,0,0,0,0,0,1,0,0,0,1,"1",10,0.705862400361807,0.619054696789536,0.638888888888889,0,1.53383101001546,0.666134343821805,0.705862400361807,1.11328552701218,0.691723190072275,0.619054696789536,1.14370838942625,0.825011210824177,0.638888888888889,0,NA,0,204.7,"2025",220,-0.144287579734363,-0.144362733711637,-0.124890759550819,-0.144362733711637
"2025","shannon_all","Shannon diversity",131,0,0,0,0,0,0,1,0,0,0,1,0,0,0,50,0,0,0,0,5,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,101,19,0,120,0.841666666666667,0.158333333333333,0,"4",0,0,0,0,0,0,1,0,0,0,1,"1",9,0.64375,0.509753945691599,0.642659279778393,NA,1.268530567491,0.577333141352755,0.64375,0.741830412456956,0.675243140923088,0.509753945691599,1.30901579537113,0.730575625720059,0.642659279778393,NA,NA,NA,337.1,"2025",221,-0.144287579734363,-0.144362733711637,-0.124890759550819,-0.144362733711637
"2025","shannon_all","Shannon diversity",132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,102,0.980392156862745,0.0196078431372549,0,"4",0,1,0,0,0,0,0,0,0,0,1,"1",5,0.653787004998078,0.64,0.5,NA,1.14433554073334,0.71101564831579,0.653787004998078,1.05492016798614,0.960229717860761,0.64,0.693147180559945,1,0.5,NA,NA,NA,366.1,"2025",222,-0.148330745510745,-0.138858436924622,-0.154221552035886,-0.138858436924622
"2025","shannon_all","Shannon diversity",134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,102,3,5,110,0.927272727272727,0.0272727272727273,0.0454545454545455,"4",0,1,0,0,0,0,0,0,0,0,1,"1",9,0.452066115702479,0.365436370626682,0.666666666666667,0,1.02174380037458,0.465015643331862,0.452066115702479,0.736601905109845,0.457676496507911,0.365436370626682,1.09861228866811,1,0.666666666666667,0,NA,0,432.6,"2025",223,-0.148330745510745,-0.138858436924622,-0.154221552035886,-0.138858436924622
"2025","shannon_all","Shannon diversity",135,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,114,1,10,125,0.912,0.008,0.08,"4",0,0,0,0,0,0,0,0,0,1,1,"1",6,0.560512,0.479378270236996,0,0,1.15471439939809,0.644458376935817,0.560512,0.910110147446377,0.656505698191806,0.479378270236996,0,NA,0,0,NA,0,287.5,"2025",224,-0.0554733269204866,-0.0261239610390495,-0.0407486741400071,-0.0261239610390495
"2025","shannon_all","Shannon diversity",136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,101,7,10,118,0.85593220338983,0.0593220338983051,0.0847457627118644,"4",0,0,0,1,0,0,0,0,0,0,1,"1",7,0.574260270037346,0.431330261739045,0.448979591836735,0,1.12234878645354,0.576773180919175,0.574260270037346,0.660362215917301,0.601087592710149,0.431330261739045,0.796311640173813,0.72483409150576,0.448979591836735,0,NA,0,375.7,"2025",225,0.0540777518775667,0.0436076575494473,0.0640674488518083,0.0436076575494473
"2025","shannon_all","Shannon diversity",137,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,10,20,110,0.727272727272727,0.0909090909090909,0.181818181818182,"4",0,0,0,0,0,0,0,0,1,0,1,"1",5,0.644628099173554,0.40625,0,0,1.2945451658449,0.8043461359047,0.644628099173554,0.735621939758795,0.669591945535779,0.40625,0,NA,0,0,NA,0,337.2,"2025",226,-0.0219751646673922,-0.0398827275388867,-0.0129835289189196,-0.0398827275388867
"2025","shannon_all","Shannon diversity",139,0,0,0,0,0,0,0,0,0,0,5,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,81,10,5,96,0.84375,0.104166666666667,0.0520833333333333,"4",0,0,0,0,0,0,0,1,0,0,1,"1",6,0.557725694444444,0.390184423106234,0.5,0,1.12979727593745,0.630551865549341,0.557725694444444,0.621914349679774,0.56609083668065,0.390184423106234,0.693147180559945,1,0.5,0,NA,0,262.3,"2025",227,-0.0511693350559159,-0.0191218119177229,-0.0433601799614115,-0.0191218119177229
"2025","shannon_all","Shannon diversity",144,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,80,0,0,10,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,95,21,1,117,0.811965811965812,0.17948717948718,0.00854700854700855,"4",0,0,0,0,0,0,1,0,0,0,1,"1",9,0.515888669734824,0.282548476454294,0.657596371882086,0,1.22521727227892,0.557620411184505,0.515888669734824,0.609627423596098,0.439753230406003,0.282548476454294,1.1816543399005,0.852383428109684,0.657596371882086,0,NA,0,267.6,"2025",228,-0.144287579734363,-0.144362733711637,-0.124890759550819,-0.144362733711637
"2025","shannon_all","Shannon diversity",145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,105,6,5,116,0.905172413793103,0.0517241379310345,0.0431034482758621,"4",0,0,0,0,0,0,0,1,0,0,1,"1",7,0.726813317479191,0.671201814058957,0.277777777777778,0,1.48491285932441,0.763094256970343,0.726813317479191,1.19612995623024,0.862825378056047,0.671201814058957,0.450561208866305,0.650022421648354,0.277777777777778,0,NA,0,318.4,"2025",229,-0.0511693350559159,-0.0191218119177229,-0.0433601799614115,-0.0191218119177229
"2025","shannon_all","Shannon diversity",146,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,115,10,5,130,0.884615384615385,0.0769230769230769,0.0384615384615385,"4",0,1,0,0,0,0,0,0,0,0,1,"1",6,0.653846153846154,0.56710775047259,0,0,1.35719454322561,0.75746469687158,0.653846153846154,1.04692215055642,0.755194697402279,0.56710775047259,0,NA,0,0,NA,0,522.8,"2025",230,-0.148330745510745,-0.138858436924622,-0.154221552035886,-0.138858436924622
"2025","shannon_all","Shannon diversity",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,90,5,20,115,0.782608695652174,0.0434782608695652,0.173913043478261,"4",0,0,0,0,0,1,0,0,0,0,1,"1",6,0.722117202268431,0.598765432098765,0,0,1.44783151543537,0.808050154220276,0.722117202268431,1.04197927640298,0.751629167387823,0.598765432098765,0,NA,0,0,NA,0,228.1,"2025",231,0.042754438744875,0.0492890400826363,0.0820674035272343,0.0492890400826363
"2025","shannon_all","Shannon diversity",152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,6,0,86,0.930232558139535,0.0697674418604651,0,"4",0,0,1,0,0,0,0,0,0,0,1,"1",4,0.45565170362358,0.375,0.277777777777778,NA,0.80757393850262,0.582541458114449,0.45565170362358,0.562335144618808,0.811278124459133,0.375,0.450561208866305,0.650022421648354,0.277777777777778,NA,NA,NA,317.5,"2025",232,0.127183961859399,0.0995797243925916,0.0997231050778627,0.0995797243925916
"2025","shannon_all","Shannon diversity",153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,5,0,0,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,125,1,0,126,0.992063492063492,0.00793650793650794,0,"4",0,0,0,0,1,0,0,0,0,0,1,"1",5,0.607835726883346,0.6016,0,NA,1.12681822896283,0.700131530553195,0.607835726883346,1.08917434988974,0.785673216624694,0.6016,0,NA,0,NA,NA,NA,340.1,"2025",233,0.00583864579309802,0.0179184282242522,0.0173611840986844,0.0179184282242522
"2025","shannon_all","Shannon diversity",154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,111,8,0,119,0.932773109243697,0.0672268907563025,0,"4",0,0,0,0,0,0,1,0,0,0,1,"1",8,0.595438175270108,0.537294050807564,0.5625,NA,1.20541637170157,0.579682740553407,0.595438175270108,0.950755805946435,0.685825343167656,0.537294050807564,1.07354284640852,0.774397470347699,0.5625,NA,NA,NA,331.3,"2025",234,-0.144287579734363,-0.144362733711637,-0.124890759550819,-0.144362733711637
"2025","evenness_all","Plant evenness",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,80,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,5,0,95,0.947368421052632,0.0526315789473684,0,"4",1,1,1,1,1,1,1,1,1,1,10,"10",3,0.277008310249308,0.197530864197531,0,NA,0.536664562484525,0.488493136313944,0.277008310249308,0.348832095843032,0.503258334775646,0.197530864197531,0,NA,0,NA,NA,NA,383.8,"2025",5,0.065278832788224,0.116641280224565,0.0107836618567041,0.0107836618567041
"2025","evenness_all","Plant evenness",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2,0,82,0.975609756097561,0.024390243902439,0,"4",1,1,1,1,1,1,1,1,1,1,10,"10",3,0.0478881618084475,0,0.5,NA,0.131571310997052,0.119761368368235,0.0478881618084475,0,NA,0,0.693147180559945,1,0.5,NA,NA,NA,298.1,"2025",10,0.065278832788224,0.116641280224565,0.0107836618567041,0.0107836618567041
"2025","evenness_all","Plant evenness",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,20,0,0,70,0,0,5,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,81,52,0,133,0.609022556390977,0.390977443609023,0,"4",1,0,0,0,0,0,0,0,1,0,2,"2",9,0.669116400022613,0.237768632830361,0.68491124260355,NA,1.45918982040299,0.664105906812683,0.669116400022613,0.438640292037925,0.399267600191971,0.237768632830361,1.33732698653334,0.746376402358013,0.68491124260355,NA,NA,NA,126.3,"2025",11,0.052452921629928,0.048633766770493,0.0387463140212044,0.0387463140212044
"2025","evenness_all","Plant evenness",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,6,0,87,0.931034482758621,0.0689655172413793,0,"4",0,0,1,0,0,0,1,0,0,0,2,"2",5,0.33584357246664,0.237768632830361,0.277777777777778,NA,0.690417228590606,0.428980343545173,0.33584357246664,0.438640292037925,0.399267600191971,0.237768632830361,0.450561208866305,0.650022421648354,0.277777777777778,NA,NA,NA,237.5,"2025",13,-0.0739422124327375,-0.0708941434645693,-0.0620327510979783,-0.0620327510979783
"2025","evenness_all","Plant evenness",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,80,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,6,0,106,0.943396226415094,0.0566037735849057,0,"4",1,1,0,1,0,1,1,1,1,1,8,"8",4,0.39248843004628,0.32,0.277777777777778,NA,0.715099794044512,0.515835463304368,0.39248843004628,0.500402423538188,0.721928094887362,0.32,0.450561208866305,0.650022421648354,0.277777777777778,NA,NA,NA,280.5,"2025",14,0.00706526783109181,0.00480284550861621,-0.0128733641625526,-0.0128733641625526
"2025","evenness_all","Plant evenness",15,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,10,0,0,50,0,1,0,0,0,10,5,0,0,10,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,80,39,5,124,0.645161290322581,0.314516129032258,0.0403225806451613,"4",0,0,1,1,0,1,1,0,0,0,4,"4",13,0.794875130072841,0.5625,0.783694937541091,0,1.99890547709382,0.779315767494171,0.794875130072841,1.07354284640852,0.774397470347699,0.5625,1.68600414992473,0.810796608671539,0.783694937541091,0,NA,0,363,"2025",15,-0.00465859377626238,0.00779995110984468,-0.0155759575602701,-0.0155759575602701
"2025","evenness_all","Plant evenness",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,50,0,0,0,0,0,5,5,0,0,20,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,80,22,20,122,0.655737704918033,0.180327868852459,0.163934426229508,"4",0,0,0,1,0,1,0,1,0,1,4,"4",9,0.761354474603601,0.53125,0.68595041322314,0,1.70913151852187,0.77785927581145,0.761354474603601,0.900256051268537,0.819448371872804,0.53125,1.3128501781637,0.81571967953592,0.68595041322314,0,NA,0,208.4,"2025",16,-0.00631297743407344,0.0158853389875973,0.00602754697182433,0.00602754697182433
"2025","evenness_all","Plant evenness",18,0,0,0,0,0,1,0,0,0,0,10,0,0,0,30,0,0,0,0,20,0,0,40,0,0,0,0,0,20,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,5,0,0,75,57,5,137,0.547445255474453,0.416058394160584,0.0364963503649635,"4",0,0,1,1,0,0,0,0,0,0,2,"2",10,0.814747722308061,0.551111111111111,0.714681440443213,0,1.87919399025854,0.816123580395035,0.814747722308061,0.882310924515076,0.803114013575012,0.551111111111111,1.39564194442629,0.77892260004496,0.714681440443213,0,NA,0,213.8,"2025",18,0.00977381599549499,0.0240399887203653,0.00551940786602804,0.00551940786602804
"2025","evenness_all","Plant evenness",20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,5,0,0,50,0,1,0,0,0,30,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,5,0,0,0,0,0,5,0,0,0,0,75,62,0,137,0.547445255474453,0.452554744525547,0,"4",1,0,0,1,1,0,1,1,1,0,6,"6",11,0.785444083328893,0.48,0.713319458896982,NA,1.84834942266648,0.770821579922229,0.785444083328893,0.803314976140876,0.731208802620227,0.48,1.59083550394046,0.765030164134999,0.713319458896982,NA,NA,NA,179,"2025",20,0.0119686526774985,0.0164433721728525,0.0134221550892538,0.0134221550892538
"2025","evenness_all","Plant evenness",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5,0,105,0.952380952380952,0.0476190476190476,0,"4",1,1,1,1,1,0,0,1,1,1,8,"8",3,0.471655328798186,0.42,0,NA,0.773219607724283,0.703814817747658,0.471655328798186,0.610864302054894,0.881290899230693,0.42,0,NA,0,NA,NA,NA,238,"2025",24,0.0934616671575587,0.139464931520507,0.0484987088414357,0.0484987088414357
