"year","remark","Lv","Lv_numeric","value","response","response_label"
"2021","MP",1,1,1.79897554688976,"shannon_all","Shannon diversity"
"2021","S",1,1,1.67919834323379,"shannon_all","Shannon diversity"
"2021","MP",1,1,1.81227669134053,"shannon_all","Shannon diversity"
"2021","W",1,1,1.96962890551104,"shannon_all","Shannon diversity"
"2021","CT",0,0,1.72772933176644,"shannon_all","Shannon diversity"
"2021","4",4,4,1.63873764165925,"shannon_all","Shannon diversity"
"2021","CT",0,0,1.77154183482402,"shannon_all","Shannon diversity"
"2021","10",10,10,1.86264285997977,"shannon_all","Shannon diversity"
"2021","2",2,2,1.86205108174203,"shannon_all","Shannon diversity"
"2021","8",8,8,1.95486422371717,"shannon_all","Shannon diversity"
"2021","D",1,1,1.95276668431951,"shannon_all","Shannon diversity"
"2021","SF",1,1,1.95416565371751,"shannon_all","Shannon diversity"
"2021","2",2,2,1.70521250322508,"shannon_all","Shannon diversity"
"2021","AF",1,1,1.92294117450543,"shannon_all","Shannon diversity"
"2021","SF",1,1,1.85706806327646,"shannon_all","Shannon diversity"
"2021","2",2,2,1.83889034565824,"shannon_all","Shannon diversity"
"2021","6",6,6,1.69977373519304,"shannon_all","Shannon diversity"
"2021","2",2,2,1.74431533307492,"shannon_all","Shannon diversity"
"2021","SF",1,1,1.86217347193411,"shannon_all","Shannon diversity"
"2021","4",4,4,1.75166248400707,"shannon_all","Shannon diversity"
"2021","D",1,1,1.7799594217947,"shannon_all","Shannon diversity"
"2021","AF",1,1,1.74992591936136,"shannon_all","Shannon diversity"
"2021","10",10,10,1.89050582685574,"shannon_all","Shannon diversity"
"2021","8",8,8,1.90459715280562,"shannon_all","Shannon diversity"
"2021","SF",1,1,1.91724199315996,"shannon_all","Shannon diversity"
"2021","10",10,10,1.88845673810865,"shannon_all","Shannon diversity"
"2021","N",1,1,1.91345583686829,"shannon_all","Shannon diversity"
"2021","HM",1,1,1.7264834459313,"shannon_all","Shannon diversity"
"2021","AF",1,1,1.77657745146634,"shannon_all","Shannon diversity"
"2021","I",1,1,1.74179831579481,"shannon_all","Shannon diversity"
"2021","SF",1,1,1.90382874263607,"shannon_all","Shannon diversity"
"2021","W",1,1,1.84382681810624,"shannon_all","Shannon diversity"
"2021","W",1,1,1.875715541616,"shannon_all","Shannon diversity"
"2021","S",1,1,1.89339360227215,"shannon_all","Shannon diversity"
"2021","4",4,4,1.86347789221808,"shannon_all","Shannon diversity"
"2021","D",1,1,2.02206182025175,"shannon_all","Shannon diversity"
"2021","2",2,2,2.01830311377824,"shannon_all","Shannon diversity"
"2021","AF",1,1,1.90269345326815,"shannon_all","Shannon diversity"
"2021","W",1,1,1.72653694324576,"shannon_all","Shannon diversity"
"2021","2",2,2,1.76612262030682,"shannon_all","Shannon diversity"
"2021","10",10,10,1.74554389199017,"shannon_all","Shannon diversity"
"2021","A",1,1,1.78678812167668,"shannon_all","Shannon diversity"
"2021","2",2,2,1.82352440542929,"shannon_all","Shannon diversity"
"2021","8",8,8,1.77460877019469,"shannon_all","Shannon diversity"
"2021","D",1,1,1.93129887638269,"shannon_all","Shannon diversity"
"2021","S",1,1,1.83095041339115,"shannon_all","Shannon diversity"
"2021","HM",1,1,1.76465515199827,"shannon_all","Shannon diversity"
"2021","CT",0,0,2.05417259456357,"shannon_all","Shannon diversity"
"2021","6",6,6,1.91345583686829,"shannon_all","Shannon diversity"
"2021","I",1,1,1.72577153622416,"shannon_all","Shannon diversity"
"2021","A",1,1,1.70894682683584,"shannon_all","Shannon diversity"
"2021","MP",1,1,2.06461052886708,"shannon_all","Shannon diversity"
"2021","AF",1,1,1.81885884830476,"shannon_all","Shannon diversity"
"2021","4",4,4,1.80140809882242,"shannon_all","Shannon diversity"
"2021","SF",1,1,1.73960529026415,"shannon_all","Shannon diversity"
"2021","6",6,6,1.80839411004273,"shannon_all","Shannon diversity"
"2021","MP",1,1,1.85831022910336,"shannon_all","Shannon diversity"
"2021","6",6,6,1.83807349253785,"shannon_all","Shannon diversity"
"2021","CT",0,0,2.03547925536783,"shannon_all","Shannon diversity"
"2021","10",10,10,1.99849119401765,"shannon_all","Shannon diversity"
"2021","4",4,4,1.85720147101243,"shannon_all","Shannon diversity"
"2021","N",1,1,1.71369625310577,"shannon_all","Shannon diversity"
"2021","6",6,6,1.80669862471057,"shannon_all","Shannon diversity"
"2021","A",1,1,1.83959582065375,"shannon_all","Shannon diversity"
"2021","10",10,10,1.84860390688828,"shannon_all","Shannon diversity"
"2021","10",10,10,1.7022794319785,"shannon_all","Shannon diversity"
"2021","S",1,1,1.96616641608996,"shannon_all","Shannon diversity"
"2021","SF",1,1,1.9107791333947,"shannon_all","Shannon diversity"
"2021","D",1,1,2.01747248355149,"shannon_all","Shannon diversity"
"2021","A",1,1,1.94870792193211,"shannon_all","Shannon diversity"
"2021","2",2,2,2.01229870748067,"shannon_all","Shannon diversity"
"2021","HM",1,1,1.80554608262419,"shannon_all","Shannon diversity"
"2021","4",4,4,1.94094744819533,"shannon_all","Shannon diversity"
"2021","8",8,8,1.87878163651841,"shannon_all","Shannon diversity"
"2021","8",8,8,1.78119150815312,"shannon_all","Shannon diversity"
"2021","HM",1,1,1.75366060035045,"shannon_all","Shannon diversity"
"2021","CT",0,0,1.86873656452088,"shannon_all","Shannon diversity"
"2021","S",1,1,1.95873910330105,"shannon_all","Shannon diversity"
"2021","MP",1,1,1.72591021295818,"shannon_all","Shannon diversity"
"2021","6",6,6,1.8366568032251,"shannon_all","Shannon diversity"
"2021","HM",1,1,1.80494300750992,"shannon_all","Shannon diversity"
"2021","D",1,1,2.07036891011148,"shannon_all","Shannon diversity"
"2021","6",6,6,1.87899830897873,"shannon_all","Shannon diversity"
"2021","CT",0,0,1.79630873861079,"shannon_all","Shannon diversity"
"2021","8",8,8,1.82093330298505,"shannon_all","Shannon diversity"
"2021","A",1,1,1.83556896424465,"shannon_all","Shannon diversity"
"2021","2",2,2,1.87118537445847,"shannon_all","Shannon diversity"
"2021","4",4,4,1.86873656452088,"shannon_all","Shannon diversity"
"2021","10",10,10,1.85598907335056,"shannon_all","Shannon diversity"
"2021","A",1,1,1.76439232589072,"shannon_all","Shannon diversity"
"2021","N",1,1,1.7041280679404,"shannon_all","Shannon diversity"
"2021","CT",0,0,1.9936250690648,"shannon_all","Shannon diversity"
"2021","N",1,1,1.98755051027179,"shannon_all","Shannon diversity"
"2021","SF",1,1,1.79870654275013,"shannon_all","Shannon diversity"
"2021","HM",1,1,1.86264285997977,"shannon_all","Shannon diversity"
"2021","AF",1,1,1.77907499513752,"shannon_all","Shannon diversity"
"2021","6",6,6,1.80711738615584,"shannon_all","Shannon diversity"
"2021","I",1,1,1.85720147101243,"shannon_all","Shannon diversity"
"2021","8",8,8,1.79947986383049,"shannon_all","Shannon diversity"
"2021","CT",0,0,1.9412657045652,"shannon_all","Shannon diversity"
"2021","8",8,8,1.81995585301352,"shannon_all","Shannon diversity"
"2021","10",10,10,1.7529397088407,"shannon_all","Shannon diversity"
"2021","A",1,1,1.95411861302177,"shannon_all","Shannon diversity"
"2021","I",1,1,2.05431107113958,"shannon_all","Shannon diversity"
"2021","N",1,1,1.88498172187954,"shannon_all","Shannon diversity"
"2021","4",4,4,1.8734086409255,"shannon_all","Shannon diversity"
"2021","CT",0,0,1.89822238793022,"shannon_all","Shannon diversity"
"2021","4",4,4,1.75076294725336,"shannon_all","Shannon diversity"
"2021","S",1,1,1.7106604090047,"shannon_all","Shannon diversity"
"2021","8",8,8,1.89919567400687,"shannon_all","Shannon diversity"
"2021","D",1,1,1.88415879035843,"shannon_all","Shannon diversity"
"2021","MP",1,1,1.85124883004296,"shannon_all","Shannon diversity"
"2021","A",1,1,1.75702878165719,"shannon_all","Shannon diversity"
"2022","N",1,1,1.92073350362185,"shannon_all","Shannon diversity"
"2022","I",1,1,2.05223907260112,"shannon_all","Shannon diversity"
"2022","AF",1,1,2.33611627006878,"shannon_all","Shannon diversity"
"2022","AF",1,1,1.90423673272945,"shannon_all","Shannon diversity"
"2022","10",10,10,1.70184354228956,"shannon_all","Shannon diversity"
"2022","N",1,1,1.70895325391927,"shannon_all","Shannon diversity"
"2022","W",1,1,2.13002610937719,"shannon_all","Shannon diversity"
"2022","D",1,1,1.68514383004676,"shannon_all","Shannon diversity"
"2022","W",1,1,1.87734415344095,"shannon_all","Shannon diversity"
"2022","10",10,10,1.48478259679377,"shannon_all","Shannon diversity"
"2022","2",2,2,1.93291002878419,"shannon_all","Shannon diversity"
"2022","MP",1,1,2.23942951819432,"shannon_all","Shannon diversity"
"2022","2",2,2,2.08766311688532,"shannon_all","Shannon diversity"
"2022","8",8,8,2.02612063296996,"shannon_all","Shannon diversity"
"2022","4",4,4,1.78330716028393,"shannon_all","Shannon diversity"
"2022","4",4,4,2.15249131257431,"shannon_all","Shannon diversity"
"2022","MP",1,1,1.97496412676262,"shannon_all","Shannon diversity"
"2022","2",2,2,1.88203932862531,"shannon_all","Shannon diversity"
"2022","W",1,1,1.84101727036025,"shannon_all","Shannon diversity"
"2022","6",6,6,1.68750063055102,"shannon_all","Shannon diversity"
"2022","I",1,1,1.68104420256063,"shannon_all","Shannon diversity"
"2022","S",1,1,2.21053133146355,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.11775965727986,"shannon_all","Shannon diversity"
"2022","8",8,8,1.79727283308664,"shannon_all","Shannon diversity"
"2022","N",1,1,1.80443772365071,"shannon_all","Shannon diversity"
"2022","CT",0,0,1.8446214763655,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.10434411749303,"shannon_all","Shannon diversity"
"2022","I",1,1,1.60961206609942,"shannon_all","Shannon diversity"
"2022","W",1,1,1.75836344117197,"shannon_all","Shannon diversity"
"2022","HM",1,1,1.57778106064464,"shannon_all","Shannon diversity"
"2022","S",1,1,2.18777828692323,"shannon_all","Shannon diversity"
"2022","6",6,6,2.07739438642863,"shannon_all","Shannon diversity"
"2022","6",6,6,1.99592178471599,"shannon_all","Shannon diversity"
"2022","10",10,10,2.02532622077007,"shannon_all","Shannon diversity"
"2022","8",8,8,2.16608493924983,"shannon_all","Shannon diversity"
"2022","HM",1,1,2.22840660822286,"shannon_all","Shannon diversity"
"2022","4",4,4,2.05857409066023,"shannon_all","Shannon diversity"
"2022","6",6,6,1.79175946922806,"shannon_all","Shannon diversity"
"2022","I",1,1,2.0889214566814,"shannon_all","Shannon diversity"
"2022","CT",0,0,1.88669678465808,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.01816661232398,"shannon_all","Shannon diversity"
"2022","MP",1,1,2.15469550592448,"shannon_all","Shannon diversity"
"2022","S",1,1,2.18634021417301,"shannon_all","Shannon diversity"
"2022","MP",1,1,2.16300235975203,"shannon_all","Shannon diversity"
"2022","W",1,1,1.74446715541244,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.17691718372751,"shannon_all","Shannon diversity"
"2022","4",4,4,1.83300192307959,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.25945321966371,"shannon_all","Shannon diversity"
"2022","10",10,10,2.27186851269656,"shannon_all","Shannon diversity"
"2022","2",2,2,2.03139145373844,"shannon_all","Shannon diversity"
"2022","8",8,8,1.76776147228933,"shannon_all","Shannon diversity"
"2022","D",1,1,1.83848737139932,"shannon_all","Shannon diversity"
"2022","SF",1,1,1.83628170644401,"shannon_all","Shannon diversity"
"2022","2",2,2,2.04535657979377,"shannon_all","Shannon diversity"
"2022","AF",1,1,1.68369960301679,"shannon_all","Shannon diversity"
"2022","SF",1,1,2.13932333020357,"shannon_all","Shannon diversity"
"2022","2",2,2,2.04173711875417,"shannon_all","Shannon diversity"
"2022","6",6,6,2.00366578702274,"shannon_all","Shannon diversity"
"2022","2",2,2,2.02784516432604,"shannon_all","Shannon diversity"
"2022","SF",1,1,2.13833305950803,"shannon_all","Shannon diversity"
"2022","4",4,4,1.8667985610702,"shannon_all","Shannon diversity"
"2022","D",1,1,2.05431217978064,"shannon_all","Shannon diversity"
"2022","AF",1,1,2.05569250186788,"shannon_all","Shannon diversity"
"2022","10",10,10,1.54473143447952,"shannon_all","Shannon diversity"
"2022","8",8,8,2.03773419478515,"shannon_all","Shannon diversity"
"2022","SF",1,1,1.92651046552705,"shannon_all","Shannon diversity"
"2022","10",10,10,2.1903892865162,"shannon_all","Shannon diversity"
"2022","N",1,1,1.84865928969269,"shannon_all","Shannon diversity"
"2022","HM",1,1,1.9016998361489,"shannon_all","Shannon diversity"
"2022","AF",1,1,1.93743026498688,"shannon_all","Shannon diversity"
"2022","I",1,1,1.93801081593899,"shannon_all","Shannon diversity"
"2022","SF",1,1,1.83614771981061,"shannon_all","Shannon diversity"
"2022","W",1,1,2.03526035947435,"shannon_all","Shannon diversity"
"2022","W",1,1,2.2025210748202,"shannon_all","Shannon diversity"
"2022","S",1,1,2.12350816025509,"shannon_all","Shannon diversity"
"2022","4",4,4,2.01403552370927,"shannon_all","Shannon diversity"
"2022","D",1,1,2.23269447718707,"shannon_all","Shannon diversity"
"2022","2",2,2,2.26115049819663,"shannon_all","Shannon diversity"
"2022","AF",1,1,1.77379263418977,"shannon_all","Shannon diversity"
"2022","W",1,1,2.11864924706995,"shannon_all","Shannon diversity"
"2022","2",2,2,1.98903505073885,"shannon_all","Shannon diversity"
"2022","10",10,10,1.97432844955886,"shannon_all","Shannon diversity"
"2022","A",1,1,1.6706275573572,"shannon_all","Shannon diversity"
"2022","2",2,2,2.09047787533588,"shannon_all","Shannon diversity"
"2022","8",8,8,2.00366578702274,"shannon_all","Shannon diversity"
"2022","D",1,1,1.93404769045413,"shannon_all","Shannon diversity"
"2022","S",1,1,2.22136347342176,"shannon_all","Shannon diversity"
"2022","HM",1,1,1.9295852163325,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.09006399696266,"shannon_all","Shannon diversity"
"2022","6",6,6,1.97984935375018,"shannon_all","Shannon diversity"
"2022","I",1,1,2.22157024015338,"shannon_all","Shannon diversity"
"2022","A",1,1,1.92144225238766,"shannon_all","Shannon diversity"
"2022","MP",1,1,2.10697126926385,"shannon_all","Shannon diversity"
"2022","AF",1,1,1.76029735322434,"shannon_all","Shannon diversity"
"2022","4",4,4,1.90803683450907,"shannon_all","Shannon diversity"
"2022","SF",1,1,2.14008967494596,"shannon_all","Shannon diversity"
"2022","6",6,6,1.94399519140477,"shannon_all","Shannon diversity"
"2022","MP",1,1,2.13380164560649,"shannon_all","Shannon diversity"
"2022","6",6,6,1.42927491467154,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.21256622701748,"shannon_all","Shannon diversity"
"2022","10",10,10,1.6094379124341,"shannon_all","Shannon diversity"
"2022","4",4,4,2.52788720333965,"shannon_all","Shannon diversity"
"2022","N",1,1,1.97347185431817,"shannon_all","Shannon diversity"
"2022","6",6,6,1.77213938843753,"shannon_all","Shannon diversity"
"2022","A",1,1,1.799046890765,"shannon_all","Shannon diversity"
"2022","10",10,10,1.61877469711033,"shannon_all","Shannon diversity"
"2022","10",10,10,2.04319187054512,"shannon_all","Shannon diversity"
"2022","S",1,1,2.02936032935266,"shannon_all","Shannon diversity"
"2022","SF",1,1,1.99346377511526,"shannon_all","Shannon diversity"
"2022","D",1,1,1.8527916150153,"shannon_all","Shannon diversity"
"2022","A",1,1,2.08606154773709,"shannon_all","Shannon diversity"
"2022","2",2,2,2.13510431141761,"shannon_all","Shannon diversity"
"2022","HM",1,1,1.94533067111618,"shannon_all","Shannon diversity"
"2022","4",4,4,1.85493426002343,"shannon_all","Shannon diversity"
"2022","8",8,8,2.04146424251957,"shannon_all","Shannon diversity"
"2022","8",8,8,2.02532622077007,"shannon_all","Shannon diversity"
"2022","HM",1,1,2.00478026288665,"shannon_all","Shannon diversity"
"2022","CT",0,0,1.94513660137366,"shannon_all","Shannon diversity"
"2022","S",1,1,2.03097804439575,"shannon_all","Shannon diversity"
"2022","MP",1,1,2.08832515148143,"shannon_all","Shannon diversity"
"2022","6",6,6,2.11520907078974,"shannon_all","Shannon diversity"
"2022","HM",1,1,2.31895229195405,"shannon_all","Shannon diversity"
"2022","D",1,1,2.14395220064387,"shannon_all","Shannon diversity"
"2022","6",6,6,1.71768448489454,"shannon_all","Shannon diversity"
"2022","CT",0,0,1.79716935718743,"shannon_all","Shannon diversity"
"2022","8",8,8,1.94038438055366,"shannon_all","Shannon diversity"
"2022","A",1,1,1.89507693869539,"shannon_all","Shannon diversity"
"2022","2",2,2,2.16973536094208,"shannon_all","Shannon diversity"
"2022","4",4,4,2.07563883663118,"shannon_all","Shannon diversity"
"2022","10",10,10,2.08212290266739,"shannon_all","Shannon diversity"
"2022","A",1,1,2.09814738913507,"shannon_all","Shannon diversity"
"2022","N",1,1,2.24653687176933,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.04678918292058,"shannon_all","Shannon diversity"
"2022","N",1,1,1.95491590158366,"shannon_all","Shannon diversity"
"2022","SF",1,1,1.8178337677147,"shannon_all","Shannon diversity"
"2022","HM",1,1,1.799046890765,"shannon_all","Shannon diversity"
"2022","AF",1,1,1.7375471543741,"shannon_all","Shannon diversity"
"2022","6",6,6,1.92983204970045,"shannon_all","Shannon diversity"
"2022","I",1,1,1.78244031665051,"shannon_all","Shannon diversity"
"2022","8",8,8,2.14395220064387,"shannon_all","Shannon diversity"
"2022","CT",0,0,2.1187129787175,"shannon_all","Shannon diversity"
"2022","8",8,8,1.97432844955886,"shannon_all","Shannon diversity"
"2022","10",10,10,2.07354164276761,"shannon_all","Shannon diversity"
"2022","A",1,1,1.89600871482911,"shannon_all","Shannon diversity"
"2022","I",1,1,1.72769466999859,"shannon_all","Shannon diversity"
"2022","N",1,1,1.98349151502753,"shannon_all","Shannon diversity"
"2022","4",4,4,1.8481022126962,"shannon_all","Shannon diversity"
"2022","CT",0,0,1.82808940604522,"shannon_all","Shannon diversity"
"2022","4",4,4,2.06389003352227,"shannon_all","Shannon diversity"
"2022","S",1,1,1.95052687404108,"shannon_all","Shannon diversity"
"2022","8",8,8,2.08212290266739,"shannon_all","Shannon diversity"
"2022","D",1,1,1.60684868216478,"shannon_all","Shannon diversity"
"2022","MP",1,1,2.16245748554001,"shannon_all","Shannon diversity"
"2022","A",1,1,2.21980522603762,"shannon_all","Shannon diversity"
"2023","N",1,1,1.4630081528101,"shannon_all","Shannon diversity"
"2023","I",1,1,1.36706224979443,"shannon_all","Shannon diversity"
"2023","AF",1,1,1.38117482319015,"shannon_all","Shannon diversity"
"2023","AF",1,1,1.5507721843811,"shannon_all","Shannon diversity"
"2023","10",10,10,0.98689944883853,"shannon_all","Shannon diversity"
"2023","N",1,1,1.56802711998756,"shannon_all","Shannon diversity"
"2023","W",1,1,1.51919662250447,"shannon_all","Shannon diversity"
"2023","D",1,1,1.8898113109092,"shannon_all","Shannon diversity"
"2023","W",1,1,1.75985816490102,"shannon_all","Shannon diversity"
"2023","10",10,10,0.853944698279419,"shannon_all","Shannon diversity"
"2023","2",2,2,1.70146419172146,"shannon_all","Shannon diversity"
"2023","MP",1,1,1.36903917770477,"shannon_all","Shannon diversity"
"2023","2",2,2,1.68153021689876,"shannon_all","Shannon diversity"
"2023","8",8,8,0.979478265590375,"shannon_all","Shannon diversity"
"2023","4",4,4,2.07616032551223,"shannon_all","Shannon diversity"
"2023","4",4,4,1.88463480152372,"shannon_all","Shannon diversity"
"2023","MP",1,1,1.49786758904531,"shannon_all","Shannon diversity"
"2023","2",2,2,1.67375428141389,"shannon_all","Shannon diversity"
"2023","W",1,1,1.68993945985045,"shannon_all","Shannon diversity"
"2023","6",6,6,1.70758728891663,"shannon_all","Shannon diversity"
"2023","I",1,1,1.25552967322413,"shannon_all","Shannon diversity"
"2023","S",1,1,1.75864537679844,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.68769914269073,"shannon_all","Shannon diversity"
"2023","8",8,8,0.760755259244303,"shannon_all","Shannon diversity"
"2023","N",1,1,1.13168598259561,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.44971508384173,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.7779721891093,"shannon_all","Shannon diversity"
"2023","I",1,1,0.948587531627576,"shannon_all","Shannon diversity"
"2023","W",1,1,1.48519481146564,"shannon_all","Shannon diversity"
"2023","HM",1,1,1.55693710653775,"shannon_all","Shannon diversity"
"2023","S",1,1,1.56708122929332,"shannon_all","Shannon diversity"
"2023","6",6,6,1.89917758799049,"shannon_all","Shannon diversity"
"2023","6",6,6,1.71255171395714,"shannon_all","Shannon diversity"
"2023","10",10,10,1.2947749214475,"shannon_all","Shannon diversity"
"2023","8",8,8,1.20953777910168,"shannon_all","Shannon diversity"
"2023","HM",1,1,1.81226149027019,"shannon_all","Shannon diversity"
"2023","4",4,4,1.85902476874642,"shannon_all","Shannon diversity"
"2023","6",6,6,1.225238924972,"shannon_all","Shannon diversity"
"2023","I",1,1,1.57926358874527,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.6681739719974,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.72628886900748,"shannon_all","Shannon diversity"
"2023","MP",1,1,1.21548511264976,"shannon_all","Shannon diversity"
"2023","S",1,1,2.05818657164152,"shannon_all","Shannon diversity"
"2023","MP",1,1,2.02297897883951,"shannon_all","Shannon diversity"
"2023","W",1,1,0.749861081263593,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.83732266479756,"shannon_all","Shannon diversity"
"2023","4",4,4,0.945456540845766,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.36391963977503,"shannon_all","Shannon diversity"
"2023","10",10,10,0.75111142221423,"shannon_all","Shannon diversity"
"2023","2",2,2,1.20418511440035,"shannon_all","Shannon diversity"
"2023","8",8,8,1.03568671948463,"shannon_all","Shannon diversity"
"2023","D",1,1,1.56854548049285,"shannon_all","Shannon diversity"
"2023","SF",1,1,1.75707059304766,"shannon_all","Shannon diversity"
"2023","2",2,2,1.48354302875953,"shannon_all","Shannon diversity"
"2023","AF",1,1,1.6414178113885,"shannon_all","Shannon diversity"
"2023","SF",1,1,1.88803323819311,"shannon_all","Shannon diversity"
"2023","2",2,2,1.48779838000165,"shannon_all","Shannon diversity"
"2023","6",6,6,1.136916591833,"shannon_all","Shannon diversity"
"2023","2",2,2,1.60668108086703,"shannon_all","Shannon diversity"
"2023","SF",1,1,1.67810397145214,"shannon_all","Shannon diversity"
"2023","4",4,4,1.67363807022363,"shannon_all","Shannon diversity"
"2023","D",1,1,1.85977770881718,"shannon_all","Shannon diversity"
"2023","AF",1,1,1.73052798460624,"shannon_all","Shannon diversity"
"2023","10",10,10,1.28425063693715,"shannon_all","Shannon diversity"
"2023","8",8,8,1.58263896466098,"shannon_all","Shannon diversity"
"2023","SF",1,1,1.63475892444401,"shannon_all","Shannon diversity"
"2023","10",10,10,0.835653047952683,"shannon_all","Shannon diversity"
"2023","N",1,1,1.58767749371249,"shannon_all","Shannon diversity"
"2023","HM",1,1,1.71592722494578,"shannon_all","Shannon diversity"
"2023","AF",1,1,1.48192892210928,"shannon_all","Shannon diversity"
"2023","I",1,1,1.56932340220862,"shannon_all","Shannon diversity"
"2023","SF",1,1,1.49417513828931,"shannon_all","Shannon diversity"
"2023","W",1,1,1.62879489517705,"shannon_all","Shannon diversity"
"2023","W",1,1,1.46374484805968,"shannon_all","Shannon diversity"
"2023","S",1,1,2.0769734834776,"shannon_all","Shannon diversity"
"2023","4",4,4,1.88798866511869,"shannon_all","Shannon diversity"
"2023","D",1,1,1.99869200462344,"shannon_all","Shannon diversity"
"2023","2",2,2,1.37213610805361,"shannon_all","Shannon diversity"
"2023","AF",1,1,1.6580192898172,"shannon_all","Shannon diversity"
"2023","W",1,1,1.20229329645822,"shannon_all","Shannon diversity"
"2023","2",2,2,1.67567030068177,"shannon_all","Shannon diversity"
"2023","10",10,10,1.19333031248868,"shannon_all","Shannon diversity"
"2023","A",1,1,1.77428208124878,"shannon_all","Shannon diversity"
"2023","2",2,2,1.76397368409582,"shannon_all","Shannon diversity"
"2023","8",8,8,1.36537225581163,"shannon_all","Shannon diversity"
"2023","D",1,1,1.50918952969453,"shannon_all","Shannon diversity"
"2023","S",1,1,1.68030961748278,"shannon_all","Shannon diversity"
"2023","HM",1,1,1.97356163059492,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.74919985480926,"shannon_all","Shannon diversity"
"2023","6",6,6,0.964962923007428,"shannon_all","Shannon diversity"
"2023","I",1,1,1.23197401023087,"shannon_all","Shannon diversity"
"2023","A",1,1,1.62242357033244,"shannon_all","Shannon diversity"
"2023","MP",1,1,1.51781876840224,"shannon_all","Shannon diversity"
"2023","AF",1,1,1.53531913528614,"shannon_all","Shannon diversity"
"2023","4",4,4,1.2852930241201,"shannon_all","Shannon diversity"
"2023","SF",1,1,1.55440787485861,"shannon_all","Shannon diversity"
"2023","6",6,6,1.35081258008137,"shannon_all","Shannon diversity"
"2023","MP",1,1,1.4462661022655,"shannon_all","Shannon diversity"
"2023","6",6,6,1.0014223119682,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.69086928564541,"shannon_all","Shannon diversity"
"2023","10",10,10,1.12979727593745,"shannon_all","Shannon diversity"
"2023","4",4,4,0.967260442912774,"shannon_all","Shannon diversity"
"2023","N",1,1,1.54258557347405,"shannon_all","Shannon diversity"
"2023","6",6,6,1.65414436623928,"shannon_all","Shannon diversity"
"2023","A",1,1,1.61800114053311,"shannon_all","Shannon diversity"
"2023","10",10,10,1.07513932400537,"shannon_all","Shannon diversity"
"2023","10",10,10,1.39570732815357,"shannon_all","Shannon diversity"
"2023","S",1,1,1.73466879508035,"shannon_all","Shannon diversity"
"2023","SF",1,1,1.7471653336068,"shannon_all","Shannon diversity"
"2023","D",1,1,1.41061339655385,"shannon_all","Shannon diversity"
"2023","A",1,1,1.41539426310647,"shannon_all","Shannon diversity"
"2023","2",2,2,1.5419689639516,"shannon_all","Shannon diversity"
"2023","HM",1,1,1.471602888522,"shannon_all","Shannon diversity"
"2023","4",4,4,1.77896916997765,"shannon_all","Shannon diversity"
"2023","8",8,8,1.23759716823256,"shannon_all","Shannon diversity"
"2023","8",8,8,1.14905969697062,"shannon_all","Shannon diversity"
"2023","HM",1,1,1.61453595592157,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.43258565039469,"shannon_all","Shannon diversity"
"2023","S",1,1,1.68891996254988,"shannon_all","Shannon diversity"
"2023","MP",1,1,1.67194152911781,"shannon_all","Shannon diversity"
"2023","6",6,6,0.779225951739174,"shannon_all","Shannon diversity"
"2023","HM",1,1,1.69521646933059,"shannon_all","Shannon diversity"
"2023","D",1,1,1.40997166428049,"shannon_all","Shannon diversity"
"2023","6",6,6,0.708601369023998,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.69477592314745,"shannon_all","Shannon diversity"
"2023","8",8,8,1.73567555612325,"shannon_all","Shannon diversity"
"2023","A",1,1,1.51781876840224,"shannon_all","Shannon diversity"
"2023","2",2,2,1.65618151509144,"shannon_all","Shannon diversity"
"2023","4",4,4,1.32921704643346,"shannon_all","Shannon diversity"
"2023","10",10,10,1.28983599623359,"shannon_all","Shannon diversity"
"2023","A",1,1,1.57047059878252,"shannon_all","Shannon diversity"
"2023","N",1,1,1.47966815715903,"shannon_all","Shannon diversity"
"2023","CT",0,0,1.57017556715327,"shannon_all","Shannon diversity"
"2023","N",1,1,1.53672246943722,"shannon_all","Shannon diversity"
"2023","SF",1,1,1.85029593184794,"shannon_all","Shannon diversity"
"2023","HM",1,1,1.63850644450423,"shannon_all","Shannon diversity"
"2023","AF",1,1,1.76897259444991,"shannon_all","Shannon diversity"
"2023","6",6,6,1.50203437652329,"shannon_all","Shannon diversity"
"2023","I",1,1,1.32175583998232,"shannon_all","Shannon diversity"
"2023","8",8,8,1.17206600011445,"shannon_all","Shannon diversity"
